clave_sih,fecha,nombre_oficial,nombre_comun,estado,municipio,almacenamiento_hm3,elevacion_msnm,uso,namo_almacenamiento_hm3,namo_elevacion_msnm,porcentaje_llenado,bordo_libre_m,name_almacenamiento_hm3,name_elevacion_msnm
LDCJL,19-03-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2239.59,92.46,AP,8126.41,98.0,0.275594,0.0,9279.71,99.0
LDCJL,20-03-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2239.59,92.46,AP,8126.41,98.0,0.275594,0.0,9279.71,99.0
LDCJL,21-03-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2231.15,92.45,AP,8126.41,98.0,0.274555,0.0,9279.71,99.0
LDCJL,22-03-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2231.15,92.45,AP,8126.41,98.0,0.274555,0.0,9279.71,99.0
LDCJL,23-03-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2222.71,92.44,AP,8126.41,98.0,0.273517,0.0,9279.71,99.0
LDCJL,24-03-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2222.71,92.44,AP,8126.41,98.0,0.273517,0.0,9279.71,99.0
LDCJL,25-03-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2214.28,92.43,AP,8126.41,98.0,0.272479,0.0,9279.71,99.0
LDCJL,26-03-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2205.84,92.42,AP,8126.41,98.0,0.271441,0.0,9279.71,99.0
LDCJL,27-03-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2205.84,92.42,AP,8126.41,98.0,0.271441,0.0,9279.71,99.0
LDCJL,28-03-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2197.4,92.41,AP,8126.41,98.0,0.270402,0.0,9279.71,99.0
LDCJL,29-03-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2188.96,92.4,AP,8126.41,98.0,0.269364,0.0,9279.71,99.0
LDCJL,30-03-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2188.96,92.4,AP,8126.41,98.0,0.269364,0.0,9279.71,99.0
LDCJL,31-03-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2180.52,92.39,AP,8126.41,98.0,0.268325,0.0,9279.71,99.0
LDCJL,01-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2180.52,92.39,AP,8126.41,98.0,0.268325,0.0,9279.71,99.0
LDCJL,02-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2172.09,92.38,AP,8126.41,98.0,0.267288,0.0,9279.71,99.0
LDCJL,03-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2163.65,92.37,AP,8126.41,98.0,0.266249,0.0,9279.71,99.0
LDCJL,04-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2163.65,92.37,AP,8126.41,98.0,0.266249,0.0,9279.71,99.0
LDCJL,05-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2155.2,92.36,AP,8126.41,98.0,0.265209,0.0,9279.71,99.0
LDCJL,06-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2146.77,92.35,AP,8126.41,98.0,0.264172,0.0,9279.71,99.0
LDCJL,07-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2146.77,92.35,AP,8126.41,98.0,0.264172,0.0,9279.71,99.0
LDCJL,08-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2138.33,92.34,AP,8126.41,98.0,0.263133,0.0,9279.71,99.0
LDCJL,09-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2138.33,92.34,AP,8126.41,98.0,0.263133,0.0,9279.71,99.0
LDCJL,10-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2129.89,92.33,AP,8126.41,98.0,0.262095,0.0,9279.71,99.0
LDCJL,11-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2121.45,92.32,AP,8126.41,98.0,0.261056,0.0,9279.71,99.0
LDCJL,12-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2121.45,92.32,AP,8126.41,98.0,0.261056,0.0,9279.71,99.0
LDCJL,13-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2113.02,92.31,AP,8126.41,98.0,0.260019,0.0,9279.71,99.0
LDCJL,14-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2104.58,92.3,AP,8126.41,98.0,0.25898,0.0,9279.71,99.0
LDCJL,15-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2104.59,92.3,AP,8126.41,98.0,0.258982,0.0,9279.71,99.0
LDCJL,16-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2096.14,92.29,AP,8126.41,98.0,0.257942,0.0,9279.71,99.0
LDCJL,17-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2087.7,92.28,AP,8126.41,98.0,0.256903,0.0,9279.71,99.0
LDCJL,18-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2079.27,92.27,AP,8126.41,98.0,0.255866,0.0,9279.71,99.0
LDCJL,19-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2079.27,92.27,AP,8126.41,98.0,0.255866,0.0,9279.71,99.0
LDCJL,20-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2070.83,92.26,AP,8126.41,98.0,0.254827,0.0,9279.71,99.0
LDCJL,21-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2062.39,92.25,AP,8126.41,98.0,0.253789,0.0,9279.71,99.0
LDCJL,22-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2053.95,92.24,AP,8126.41,98.0,0.25275,0.0,9279.71,99.0
LDCJL,23-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2053.95,92.24,AP,8126.41,98.0,0.25275,0.0,9279.71,99.0
LDCJL,24-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2045.51,92.23,AP,8126.41,98.0,0.251711,0.0,9279.71,99.0
LDCJL,25-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2037.08,92.22,AP,8126.41,98.0,0.250674,0.0,9279.71,99.0
LDCJL,26-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2037.08,92.22,AP,8126.41,98.0,0.250674,0.0,9279.71,99.0
LDCJL,27-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2028.64,92.21,AP,8126.41,98.0,0.249635,0.0,9279.71,99.0
LDCJL,28-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2028.2,92.2,AP,8126.41,98.0,0.249581,0.0,9279.71,99.0
LDCJL,29-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2020.2,92.2,AP,8126.41,98.0,0.248597,0.0,9279.71,99.0
LDCJL,30-04-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2011.76,92.19,AP,8126.41,98.0,0.247558,0.0,9279.71,99.0
LDCJL,01-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2003.32,92.18,AP,8126.41,98.0,0.24652,0.0,9279.71,99.0
LDCJL,02-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2003.32,92.18,AP,8126.41,98.0,0.24652,0.0,9279.71,99.0
LDCJL,03-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1994.89,92.17,AP,8126.41,98.0,0.245482,0.0,9279.71,99.0
LDCJL,04-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1986.44,92.16,AP,8126.41,98.0,0.244443,0.0,9279.71,99.0
LDCJL,05-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1978.01,92.15,AP,8126.41,98.0,0.243405,0.0,9279.71,99.0
LDCJL,06-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1969.57,92.14,AP,8126.41,98.0,0.242367,0.0,9279.71,99.0
LDCJL,07-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1961.13,92.13,AP,8126.41,98.0,0.241328,0.0,9279.71,99.0
LDCJL,08-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1961.13,92.13,AP,8126.41,98.0,0.241328,0.0,9279.71,99.0
LDCJL,09-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1952.69,92.12,AP,8126.41,98.0,0.240289,0.0,9279.71,99.0
LDCJL,10-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1944.25,92.11,AP,8126.41,98.0,0.239251,0.0,9279.71,99.0
LDCJL,11-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1935.82,92.1,AP,8126.41,98.0,0.238213,0.0,9279.71,99.0
LDCJL,12-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1927.38,92.09,AP,8126.41,98.0,0.237175,0.0,9279.71,99.0
LDCJL,13-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1918.94,92.08,AP,8126.41,98.0,0.236136,0.0,9279.71,99.0
LDCJL,14-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1910.5,92.07,AP,8126.41,98.0,0.235098,0.0,9279.71,99.0
LDCJL,15-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1902.07,92.06,AP,8126.41,98.0,0.23406,0.0,9279.71,99.0
LDCJL,16-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1893.63,92.05,AP,8126.41,98.0,0.233022,0.0,9279.71,99.0
LDCJL,17-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1885.19,92.04,AP,8126.41,98.0,0.231983,0.0,9279.71,99.0
LDCJL,18-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1885.19,92.04,AP,8126.41,98.0,0.231983,0.0,9279.71,99.0
LDCJL,19-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1876.75,92.03,AP,8126.41,98.0,0.230945,0.0,9279.71,99.0
LDCJL,20-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1876.75,92.03,AP,8126.41,98.0,0.230945,0.0,9279.71,99.0
LDCJL,21-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1868.31,92.02,AP,8126.41,98.0,0.229906,0.0,9279.71,99.0
LDCJL,22-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1868.31,92.02,AP,8126.41,98.0,0.229906,0.0,9279.71,99.0
LDCJL,23-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1859.87,92.01,AP,8126.41,98.0,0.228867,0.0,9279.71,99.0
LDCJL,24-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1859.87,92.01,AP,8126.41,98.0,0.228867,0.0,9279.71,99.0
LDCJL,25-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1851.43,92.0,AP,8126.41,98.0,0.227829,0.0,9279.71,99.0
LDCJL,26-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1843.5,91.99,AP,8126.41,98.0,0.226853,0.0,9279.71,99.0
LDCJL,27-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1843.51,91.99,AP,8126.41,98.0,0.226854,0.0,9279.71,99.0
LDCJL,28-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1843.51,91.99,AP,8126.41,98.0,0.226854,0.0,9279.71,99.0
LDCJL,29-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1835.57,91.98,AP,8126.41,98.0,0.225877,0.0,9279.71,99.0
LDCJL,30-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1835.57,91.98,AP,8126.41,98.0,0.225877,0.0,9279.71,99.0
LDCJL,31-05-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1835.57,91.98,AP,8126.41,98.0,0.225877,0.0,9279.71,99.0
LDCJL,01-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1843.51,91.99,AP,8126.41,98.0,0.226854,0.0,9279.71,99.0
LDCJL,02-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1843.51,91.99,AP,8126.41,98.0,0.226854,0.0,9279.71,99.0
LDCJL,03-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1851.44,92.0,AP,8126.41,98.0,0.22783,0.0,9279.71,99.0
LDCJL,04-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1851.43,92.0,AP,8126.41,98.0,0.227829,0.0,9279.71,99.0
LDCJL,05-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1859.88,92.01,AP,8126.41,98.0,0.228869,0.0,9279.71,99.0
LDCJL,06-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1859.88,92.01,AP,8126.41,98.0,0.228869,0.0,9279.71,99.0
LDCJL,07-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1859.88,92.01,AP,8126.41,98.0,0.228869,0.0,9279.71,99.0
LDCJL,08-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1868.31,92.02,AP,8126.41,98.0,0.229906,0.0,9279.71,99.0
LDCJL,09-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1868.31,92.02,AP,8126.41,98.0,0.229906,0.0,9279.71,99.0
LDCJL,10-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1876.75,92.03,AP,8126.41,98.0,0.230945,0.0,9279.71,99.0
LDCJL,11-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1876.75,92.03,AP,8126.41,98.0,0.230945,0.0,9279.71,99.0
LDCJL,12-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1885.18,92.04,AP,8126.41,98.0,0.231982,0.0,9279.71,99.0
LDCJL,13-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1885.18,92.04,AP,8126.41,98.0,0.231982,0.0,9279.71,99.0
LDCJL,14-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1893.62,92.05,AP,8126.41,98.0,0.23302,0.0,9279.71,99.0
LDCJL,15-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1902.07,92.06,AP,8126.41,98.0,0.23406,0.0,9279.71,99.0
LDCJL,16-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1910.5,92.07,AP,8126.41,98.0,0.235098,0.0,9279.71,99.0
LDCJL,17-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1918.94,92.08,AP,8126.41,98.0,0.236136,0.0,9279.71,99.0
LDCJL,18-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1918.94,92.08,AP,8126.41,98.0,0.236136,0.0,9279.71,99.0
LDCJL,19-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1927.38,92.09,AP,8126.41,98.0,0.237175,0.0,9279.71,99.0
LDCJL,20-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1927.38,92.09,AP,8126.41,98.0,0.237175,0.0,9279.71,99.0
LDCJL,21-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1935.82,92.1,AP,8126.41,98.0,0.238213,0.0,9279.71,99.0
LDCJL,22-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1944.25,92.11,AP,8126.41,98.0,0.239251,0.0,9279.71,99.0
LDCJL,23-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1961.13,92.13,AP,8126.41,98.0,0.241328,0.0,9279.71,99.0
LDCJL,24-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1969.57,92.14,AP,8126.41,98.0,0.242367,0.0,9279.71,99.0
LDCJL,25-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1969.57,92.14,AP,8126.41,98.0,0.242367,0.0,9279.71,99.0
LDCJL,26-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1978.01,92.15,AP,8126.41,98.0,0.243405,0.0,9279.71,99.0
LDCJL,27-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1978.01,92.15,AP,8126.41,98.0,0.243405,0.0,9279.71,99.0
LDCJL,28-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1978.01,92.15,AP,8126.41,98.0,0.243405,0.0,9279.71,99.0
LDCJL,29-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1986.45,92.16,AP,8126.41,98.0,0.244444,0.0,9279.71,99.0
LDCJL,30-06-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1986.45,92.16,AP,8126.41,98.0,0.244444,0.0,9279.71,99.0
LDCJL,01-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1986.45,92.16,AP,8126.41,98.0,0.244444,0.0,9279.71,99.0
LDCJL,02-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1986.45,92.16,AP,8126.41,98.0,0.244444,0.0,9279.71,99.0
LDCJL,03-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1994.89,92.17,AP,8126.41,98.0,0.245482,0.0,9279.71,99.0
LDCJL,04-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,1994.89,92.17,AP,8126.41,98.0,0.245482,0.0,9279.71,99.0
LDCJL,05-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2003.32,92.18,AP,8126.41,98.0,0.24652,0.0,9279.71,99.0
LDCJL,06-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2003.32,92.18,AP,8126.41,98.0,0.24652,0.0,9279.71,99.0
LDCJL,07-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2011.76,92.19,AP,8126.41,98.0,0.247558,0.0,9279.71,99.0
LDCJL,08-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2011.76,92.19,AP,8126.41,98.0,0.247558,0.0,9279.71,99.0
LDCJL,09-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2011.76,92.19,AP,8126.41,98.0,0.247558,0.0,9279.71,99.0
LDCJL,10-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2011.76,92.19,AP,8126.41,98.0,0.247558,0.0,9279.71,99.0
LDCJL,11-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2020.2,92.2,AP,8126.41,98.0,0.248597,0.0,9279.71,99.0
LDCJL,12-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2020.2,92.2,AP,8126.41,98.0,0.248597,0.0,9279.71,99.0
LDCJL,13-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2028.33,92.21,AP,8126.41,98.0,0.249597,0.0,9279.71,99.0
LDCJL,14-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2028.33,92.21,AP,8126.41,98.0,0.249597,0.0,9279.71,99.0
LDCJL,15-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2028.64,92.21,AP,8126.41,98.0,0.249635,0.0,9279.71,99.0
LDCJL,16-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2028.64,92.21,AP,8126.41,98.0,0.249635,0.0,9279.71,99.0
LDCJL,17-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2037.08,92.22,AP,8126.41,98.0,0.250674,0.0,9279.71,99.0
LDCJL,18-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2037.08,92.22,AP,8126.41,98.0,0.250674,0.0,9279.71,99.0
LDCJL,19-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2037.07,92.22,AP,8126.41,98.0,0.250673,0.0,9279.71,99.0
LDCJL,20-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2045.51,92.23,AP,8126.41,98.0,0.251711,0.0,9279.71,99.0
LDCJL,21-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2045.51,92.23,AP,8126.41,98.0,0.251711,0.0,9279.71,99.0
LDCJL,22-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2045.51,92.23,AP,8126.41,98.0,0.251711,0.0,9279.71,99.0
LDCJL,23-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2045.51,92.23,AP,8126.41,98.0,0.251711,0.0,9279.71,99.0
LDCJL,24-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2045.51,92.23,AP,8126.41,98.0,0.251711,0.0,9279.71,99.0
LDCJL,25-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2045.51,92.23,AP,8126.41,98.0,0.251711,0.0,9279.71,99.0
LDCJL,26-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2045.51,92.23,AP,8126.41,98.0,0.251711,0.0,9279.71,99.0
LDCJL,27-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2045.51,92.23,AP,8126.41,98.0,0.251711,0.0,9279.71,99.0
LDCJL,28-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2053.95,92.24,AP,8126.41,98.0,0.25275,0.0,9279.71,99.0
LDCJL,29-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2053.95,92.24,AP,8126.41,98.0,0.25275,0.0,9279.71,99.0
LDCJL,30-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2053.95,92.24,AP,8126.41,98.0,0.25275,0.0,9279.71,99.0
LDCJL,31-07-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2053.95,92.24,AP,8126.41,98.0,0.25275,0.0,9279.71,99.0
LDCJL,01-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2053.95,92.24,AP,8126.41,98.0,0.25275,0.0,9279.71,99.0
LDCJL,02-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2053.95,92.24,AP,8126.41,98.0,0.25275,0.0,9279.71,99.0
LDCJL,03-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2062.39,92.25,AP,8126.41,98.0,0.253789,0.0,9279.71,99.0
LDCJL,04-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2062.39,92.25,AP,8126.41,98.0,0.253789,0.0,9279.71,99.0
LDCJL,05-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2062.39,92.25,AP,8126.41,98.0,0.253789,0.0,9279.71,99.0
LDCJL,06-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2070.83,92.26,AP,8126.41,98.0,0.254827,0.0,9279.71,99.0
LDCJL,07-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2070.83,92.26,AP,8126.41,98.0,0.254827,0.0,9279.71,99.0
LDCJL,08-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2070.83,92.26,AP,8126.41,98.0,0.254827,0.0,9279.71,99.0
LDCJL,09-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2079.27,92.27,AP,8126.41,98.0,0.255866,0.0,9279.71,99.0
LDCJL,10-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2079.27,92.27,AP,8126.41,98.0,0.255866,0.0,9279.71,99.0
LDCJL,11-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2087.7,92.28,AP,8126.41,98.0,0.256903,0.0,9279.71,99.0
LDCJL,12-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2087.7,92.28,AP,8126.41,98.0,0.256903,0.0,9279.71,99.0
LDCJL,13-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2086.14,92.29,AP,8126.41,98.0,0.256711,0.0,9279.71,99.0
LDCJL,14-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2096.14,92.29,AP,8126.41,98.0,0.257942,0.0,9279.71,99.0
LDCJL,15-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2096.14,92.29,AP,8126.41,98.0,0.257942,0.0,9279.71,99.0
LDCJL,16-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2096.14,92.29,AP,8126.41,98.0,0.257942,0.0,9279.71,99.0
LDCJL,17-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2096.14,92.29,AP,8126.41,98.0,0.257942,0.0,9279.71,99.0
LDCJL,18-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2096.14,92.29,AP,8126.41,98.0,0.257942,0.0,9279.71,99.0
LDCJL,19-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2096.14,92.29,AP,8126.41,98.0,0.257942,0.0,9279.71,99.0
LDCJL,20-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2096.14,92.29,AP,8126.41,98.0,0.257942,0.0,9279.71,99.0
LDCJL,21-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2096.14,92.29,AP,8126.41,98.0,0.257942,0.0,9279.71,99.0
LDCJL,22-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2104.58,92.3,AP,8126.41,98.0,0.25898,0.0,9279.71,99.0
LDCJL,23-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2104.58,92.3,AP,8126.41,98.0,0.25898,0.0,9279.71,99.0
LDCJL,24-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2104.58,92.3,AP,8126.41,98.0,0.25898,0.0,9279.71,99.0
LDCJL,25-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2104.58,92.3,AP,8126.41,98.0,0.25898,0.0,9279.71,99.0
LDCJL,26-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2104.58,92.3,AP,8126.41,98.0,0.25898,0.0,9279.71,99.0
LDCJL,27-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2104.58,92.3,AP,8126.41,98.0,0.25898,0.0,9279.71,99.0
LDCJL,28-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2104.58,92.3,AP,8126.41,98.0,0.25898,0.0,9279.71,99.0
LDCJL,29-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2104.58,92.3,AP,8126.41,98.0,0.25898,0.0,9279.71,99.0
LDCJL,30-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2113.02,92.31,AP,8126.41,98.0,0.260019,0.0,9279.71,99.0
LDCJL,31-08-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2113.02,92.31,AP,8126.41,98.0,0.260019,0.0,9279.71,99.0
LDCJL,01-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2113.02,92.31,AP,8126.41,98.0,0.260019,0.0,9279.71,99.0
LDCJL,02-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2113.02,92.31,AP,8126.41,98.0,0.260019,0.0,9279.71,99.0
LDCJL,03-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2113.02,92.31,AP,8126.41,98.0,0.260019,0.0,9279.71,99.0
LDCJL,04-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2121.46,92.32,AP,8126.41,98.0,0.261057,0.0,9279.71,99.0
LDCJL,05-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2121.46,92.32,AP,8126.41,98.0,0.261057,0.0,9279.71,99.0
LDCJL,06-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2129.89,92.33,AP,8126.41,98.0,0.262095,0.0,9279.71,99.0
LDCJL,07-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2129.89,92.33,AP,8126.41,98.0,0.262095,0.0,9279.71,99.0
LDCJL,08-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2129.89,92.33,AP,8126.41,98.0,0.262095,0.0,9279.71,99.0
LDCJL,09-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2129.89,92.33,AP,8126.41,98.0,0.262095,0.0,9279.71,99.0
LDCJL,10-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2129.89,92.33,AP,8126.41,98.0,0.262095,0.0,9279.71,99.0
LDCJL,11-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2138.33,92.34,AP,8126.41,98.0,0.263133,0.0,9279.71,99.0
LDCJL,12-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2138.33,92.34,AP,8126.41,98.0,0.263133,0.0,9279.71,99.0
LDCJL,13-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2138.33,92.34,AP,8126.41,98.0,0.263133,0.0,9279.71,99.0
LDCJL,14-09-2000,Lago de Chapala,Chapala,Jalisco,Chapala,2138.33,92.34,AP,8126.41,98.0,0.263133,0.0,9279.71,99.0
